"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.1815596817771e-160,5.26928418222241,0.707,0.023,4.14256367972653e-156,"10","ZFAT"
1.2736653420332e-159,7.84264223217225,0.683,0.022,2.41856311798685e-155,"10","PTGDS"
1.71805916187831e-153,6.88565495812737,0.268,0.003,3.26242254249072e-149,"10","PMP22"
2.30832614484897e-149,5.03889648851813,0.512,0.013,4.3832805164537e-145,"10","VIPR2"
2.16119470835314e-145,4.99125259819811,0.415,0.008,4.10389263169178e-141,"10","MCC"
2.23825781626662e-142,5.1413512780362,0.585,0.018,4.25022776730868e-138,"10","AC023590.1"
6.44377075763589e-141,7.04740684266329,1,0.063,1.22360762916748e-136,"10","PLD4"
2.02937895347954e-140,4.56954366032832,0.683,0.025,3.8535876947623e-136,"10","COBLL1"
4.75300622632295e-135,5.00954048825403,0.537,0.016,9.02548352316465e-131,"10","FLT3"
5.94639183105391e-131,4.5622961191693,0.854,0.044,1.12916034479883e-126,"10","DAB2"
2.03349262772827e-127,4.4602712671583,0.634,0.024,3.8613991507932e-123,"10","RUBCNL"
7.88979819396409e-126,4.83427658650089,0.488,0.014,1.49819377905184e-121,"10","LHFPL2"
7.92513027097438e-123,5.29750341031407,0.317,0.005,1.50490298715532e-118,"10","TTC24"
1.29642427650127e-122,4.99628130566321,0.537,0.017,2.46178005864826e-118,"10","PFKFB2"
1.22366513753006e-119,3.32896445341745,0.659,0.027,2.32361772965584e-115,"10","FCER1A"
3.09759981300951e-115,4.30483453165116,0.927,0.059,5.88203228492377e-111,"10","ABHD15"
1.38459963212918e-112,4.96760483669046,0.829,0.05,2.62921624145011e-108,"10","TRAF4"
3.2774008375005e-111,5.71469225744158,0.293,0.005,6.2234564503297e-107,"10","LRRC36"
7.76692833739673e-111,4.165349107064,0.561,0.021,1.47486202198827e-106,"10","TEX2"
1.3307082707076e-110,4.30448364715427,0.732,0.037,2.52688193524667e-106,"10","FAM213A"
1.59537947492881e-107,4.77455776070998,0.78,0.045,3.02946608494231e-103,"10","IRF4"
5.69227996422179e-104,4.09725314519362,0.756,0.043,1.08090704240608e-99,"10","BCL7A"
2.67078206568004e-103,4.27666697833434,0.488,0.017,5.07154806451983e-99,"10","PMEPA1"
2.0192800386993e-101,5.37130053351753,0.439,0.014,3.8344108654861e-97,"10","AL096865.1"
3.19628838707389e-99,6.07463329738099,1,0.096,6.06943201821462e-95,"10","ITM2C"
1.12454162248325e-96,6.15594596174411,1,0.099,2.13539208693345e-92,"10","TCF4"
1.66318874575353e-96,4.37309849015278,0.561,0.025,3.15822910931138e-92,"10","SCARB1"
4.26405644372331e-96,4.06124732507333,0.683,0.038,8.09701678098619e-92,"10","TUBB6"
7.3535452364052e-96,4.49990184743668,0.659,0.035,1.39636470494098e-91,"10","CUEDC1"
1.09877161145751e-95,4.67215227668782,0.561,0.025,2.08645741299666e-91,"10","TMEM8B"
3.27192240218738e-94,4.14932012277999,0.805,0.054,6.21305344951361e-90,"10","ST6GALNAC4"
2.01289014457842e-91,4.33565501520443,0.756,0.05,3.82227709553997e-87,"10","WDFY4"
3.80841471890528e-91,5.08225973043579,0.293,0.007,7.23179870972923e-87,"10","LCNL1"
3.70158768511626e-90,4.89704247058588,0.341,0.009,7.02894485526727e-86,"10","NECTIN1"
7.10298857429682e-90,4.18183717130565,0.878,0.071,1.34878650037322e-85,"10","RUNX2"
8.82562566004871e-90,3.78039031603049,0.634,0.034,1.67589805658665e-85,"10","NEK8"
1.54626243096812e-89,3.87785741032477,0.78,0.053,2.93619773016536e-85,"10","FLNB"
8.04482227799891e-87,4.70059550148325,0.317,0.008,1.52763130236921e-82,"10","HS3ST1"
1.68264481976081e-86,5.74072103681016,1,0.113,3.19517424824379e-82,"10","CCDC50"
4.20346939492286e-86,4.82978432956531,0.463,0.019,7.98196803401902e-82,"10","NOTCH4"
2.12809310734684e-85,4.66717383160139,0.293,0.007,4.04103600154092e-81,"10","TRIP10"
2.2953192753144e-85,5.15840057619944,0.878,0.077,4.35858177189451e-81,"10","LDLRAD4"
4.48954516953837e-83,3.65554176714004,0.805,0.06,8.52519732243642e-79,"10","NPC1"
4.97000411616422e-82,3.99804315084294,0.39,0.014,9.43754081618424e-78,"10","NUDT17"
3.04856555871147e-81,4.36815303760085,0.805,0.066,5.78892113943722e-77,"10","CBFA2T3"
2.84595985734585e-80,4.69740005619436,0.268,0.006,5.40419317311403e-76,"10","RASD1"
1.80804774285015e-79,4.16480030860173,0.878,0.08,3.43330185889814e-75,"10","LILRB4"
2.23868086263929e-79,4.43993820939068,0.463,0.021,4.25103109006574e-75,"10","SERPING1"
1.0078791197813e-77,3.82178918748678,0.902,0.086,1.91386166055271e-73,"10","CSF2RB"
4.0468591618238e-76,4.91356058347973,0.976,0.119,7.68458086238721e-72,"10","BCL11A"
2.29007437990294e-74,3.58674151136223,0.707,0.051,4.34862223999769e-70,"10","ASPH"
4.48513286173227e-72,5.47861746331615,1,0.142,8.5168187911434e-68,"10","UGCG"
1.06890868342453e-71,3.68956135110661,0.756,0.062,2.02975069895483e-67,"10","GNG7"
1.53150621573487e-71,3.70249014581658,0.61,0.04,2.90817715305894e-67,"10","NREP"
6.51889440460268e-71,3.88089238727729,0.463,0.023,1.23787285849e-66,"10","CRIM1"
1.12265070386818e-70,4.84641178977238,0.268,0.007,2.13180142157528e-66,"10","LINC02132"
4.94376014273957e-69,4.47979562447996,0.341,0.013,9.38770613504818e-65,"10","DENND5B"
3.07822508577947e-68,3.30312849646931,0.561,0.035,5.84524161538663e-64,"10","TLR10"
2.73804629220668e-67,4.08918175503804,0.415,0.019,5.19927610427126e-63,"10","ALDH5A1"
1.57463403376195e-66,3.30545243992727,0.732,0.06,2.99007256671056e-62,"10","HYOU1"
3.47938681063251e-65,4.03681022428909,0.317,0.011,6.60700761471008e-61,"10","IFNLR1"
6.25986331099252e-65,3.58966890272768,0.976,0.124,1.18868544412437e-60,"10","PHACTR1"
7.73201154641207e-65,3.38843067760601,0.634,0.046,1.46823167254819e-60,"10","AHI1"
1.22571045758369e-64,3.91494339818129,0.927,0.111,2.32750158790566e-60,"10","IDH3A"
2.85081160284503e-64,4.14333165655929,0.512,0.032,5.41340615264243e-60,"10","GRAMD1B"
3.18499974499049e-64,4.78415744964928,1,0.161,6.04799601576245e-60,"10","APP"
1.84055044408602e-63,3.43811261891637,0.585,0.041,3.49502123827495e-59,"10","ST3GAL4"
5.56486570490602e-63,4.08336733853493,0.488,0.029,1.0567123487046e-58,"10","MYO1E"
6.34855040639904e-63,3.09549391149439,0.951,0.112,1.20552623667111e-58,"10","PTMS"
7.67758096331703e-63,5.43425129954751,1,0.168,1.45789584912427e-58,"10","IRF8"
1.38198490743044e-62,4.09112244870765,0.39,0.019,2.62425114071967e-58,"10","GUCY1A1"
1.29970662826141e-61,4.00971102372103,0.488,0.029,2.46801291640558e-57,"10","CLCN5"
2.33127607445754e-61,4.08477827132166,0.317,0.012,4.42686013778742e-57,"10","GGH"
7.09304567027478e-61,3.44273757657359,0.927,0.116,1.34689844232848e-56,"10","CLIC3"
2.14398093354922e-60,3.4616115661941,0.805,0.083,4.07120539471661e-56,"10","CXCR3"
1.21844000919699e-59,3.93950995696856,0.878,0.109,2.31369573346417e-55,"10","DUSP5"
1.53223153850033e-59,3.85518671519646,0.951,0.137,2.90955446845829e-55,"10","SLC15A4"
1.63127490977447e-59,3.48928727348119,0.878,0.099,3.09762792617073e-55,"10","RUBCN"
3.97812825563369e-59,3.48611877113559,0.902,0.11,7.55406774462281e-55,"10","SEL1L3"
8.02642079303031e-59,3.21881839578403,0.683,0.059,1.52413704438853e-54,"10","MYCL"
9.10410423977228e-59,0.319264262246018,0.927,0.109,1.72877835409036e-54,"10","IGHM"
6.64903154130291e-58,3.49227868843433,0.805,0.09,1.26258459937801e-53,"10","OPN3"
1.31514186511266e-57,3.5552945598178,0.707,0.067,2.49732288766243e-53,"10","ATP13A2"
4.00913799132963e-57,3.02663953764585,0.561,0.04,7.61295213173583e-53,"10","ADGRG5"
1.34488934344554e-56,3.37539495787403,0.854,0.106,2.55381037426875e-52,"10","GSN"
1.54578639165173e-56,3.79946875063707,0.683,0.065,2.93529377910747e-52,"10","SIDT1"
2.52399325648226e-56,4.10809180763994,1,0.181,4.79281079473417e-52,"10","CYB561A3"
3.25089484507886e-56,3.61211453621778,0.902,0.124,6.17312422132025e-52,"10","GAPT"
5.36797107934864e-56,3.45670690058761,0.659,0.06,1.01932402825751e-51,"10","HLA-DOA"
1.151784397012e-55,3.48108870315209,0.659,0.059,2.18712339148608e-51,"10","FMNL3"
2.05494581154201e-54,3.98627754830391,0.366,0.019,3.90213660153712e-50,"10","CHPF"
2.65598710060633e-53,3.20663801992251,0.439,0.027,5.04345390534136e-49,"10","FZD3"
6.16435560467629e-50,5.08050043946049,1,0.229,1.17054948577198e-45,"10","IRF7"
1.2284605753904e-49,2.97448918589365,0.951,0.14,2.33272378660883e-45,"10","ARID3A"
1.52426239396757e-49,3.31564393317999,0.732,0.082,2.89442185990502e-45,"10","SOX4"
2.51956681193115e-49,3.05511667856449,0.829,0.11,4.78440541917607e-45,"10","ST3GAL2"
4.79527618213304e-49,3.54016457751243,0.439,0.03,9.10574994225243e-45,"10","AC005224.3"
5.52633704529998e-49,3.77476732870137,0.39,0.024,1.04939614153201e-44,"10","SOGA1"
6.74662669565443e-49,3.37742653303987,0.927,0.148,1.28111694323782e-44,"10","RPS6KA4"
3.07952451967568e-48,3.06553728160418,0.902,0.137,5.84770911041215e-44,"10","CXXC5"
3.55176439921126e-48,3.14788596977999,0.585,0.053,6.74444541766225e-44,"10","CHAF1A"
5.732777557265e-48,2.7097159087175,0.902,0.126,1.08859713034905e-43,"10","CORO1C"
1.45418186748903e-47,3.25461471913851,1,0.197,2.76134594817492e-43,"10","RNASE6"
4.60859789083225e-47,3.24123983553464,0.488,0.038,8.75126653490136e-43,"10","SETBP1"
1.67173913656306e-46,3.04427386779211,0.683,0.074,3.1744654464196e-42,"10","KCTD5"
1.41047648977137e-44,2.75100010496325,0.902,0.135,2.67835380642685e-40,"10","ADA"
